id,pressure,x,y,z
3.59,-1.9986269107646e-13,3.59,0.5,0
3.6,-3.920999139245e-13,3.6,0.5,0
3.61,-2.9100023683185e-13,3.61,0.5,0
3.62,-1.4122891336577e-13,3.62,0.5,0
3.63,-2.6066719133557e-13,3.63,0.5,0
3.64,-1.8924162598738e-13,3.64,0.5,0
3.65,-6.0872868338157e-14,3.65,0.5,0
3.66,-2.3305981047854e-13,3.66,0.5,0
3.67,-3.2842413400234e-13,3.67,0.5,0
3.68,-3.3975196406917e-13,3.68,0.5,0
3.69,-2.4280798286827e-13,3.69,0.5,0
3.7,-1.36386815213e-13,3.7,0.5,0
3.71,-1.0462466538296e-13,3.71,0.5,0
3.72,-2.6775906002503e-13,3.72,0.5,0
3.73,-3.0588633946612e-13,3.73,0.5,0
3.74,-3.9201848134989e-13,3.74,0.5,0
3.75,-2.092415018356e-13,3.75,0.5,0
3.76,-1.2660249391711e-13,3.76,0.5,0
3.77,-2.4333226955131e-13,3.77,0.5,0
3.78,-1.9227004465178e-13,3.78,0.5,0
3.79,-1.4691714202995e-13,3.79,0.5,0
3.8,1.5417461204643e-13,3.8,0.5,0
3.81,1.9138683511512e-13,3.81,0.5,0
3.82,2.9783688696861e-14,3.82,0.5,0
3.83,-7.2541900505488e-14,3.83,0.5,0
3.84,-2.0536406331295e-14,3.84,0.5,0
3.85,-1.0994866787556e-13,3.85,0.5,0
3.86,-9.5846382267637e-15,3.86,0.5,0
3.87,-1.2112360915964e-13,3.87,0.5,0
3.88,-1.2480022695197e-13,3.88,0.5,0
3.89,3.3588951154128e-14,3.89,0.5,0
3.9,-4.3477974464765e-14,3.9,0.5,0
3.91,-1.4558235490131e-13,3.91,0.5,0
3.92,-1.9854385349137e-13,3.92,0.5,0
3.93,-2.3295841065565e-13,3.93,0.5,0
3.94,-1.4835611870394e-13,3.94,0.5,0
3.95,-7.0876546360234e-15,3.95,0.5,0
3.96,-5.1702112125808e-14,3.96,0.5,0
3.97,-6.2949278887524e-14,3.97,0.5,0
3.98,-4.6968407242493e-14,3.98,0.5,0
3.99,-1.6015299468558e-13,3.99,0.5,0
4,-1.6191322589495e-13,4,0.5,0
