id,pressure,x,y,z
3.32,999999.99999637,3.32,0.5,0
3.33,999999.99999637,3.33,0.5,0
3.34,999999.99999637,3.34,0.5,0
3.35,999999.99999637,3.35,0.5,0
3.36,999999.99999637,3.36,0.5,0
3.37,999999.99999637,3.37,0.5,0
3.38,999999.99999637,3.38,0.5,0
3.39,999999.99999637,3.39,0.5,0
3.4,999999.99999637,3.4,0.5,0
3.41,999999.99999637,3.41,0.5,0
3.42,999999.99999637,3.42,0.5,0
3.43,999999.99999637,3.43,0.5,0
3.44,999999.99999637,3.44,0.5,0
3.45,999999.99999637,3.45,0.5,0
3.46,999999.99999637,3.46,0.5,0
3.47,999999.99999637,3.47,0.5,0
3.48,999999.99999637,3.48,0.5,0
3.49,999999.99999637,3.49,0.5,0
3.5,999999.99999637,3.5,0.5,0
3.51,999999.99999637,3.51,0.5,0
3.52,999999.99999637,3.52,0.5,0
3.53,999999.99999637,3.53,0.5,0
3.54,999999.99999637,3.54,0.5,0
3.55,999999.99999637,3.55,0.5,0
3.56,999999.99999637,3.56,0.5,0
3.57,999999.99999637,3.57,0.5,0
3.58,999999.99999637,3.58,0.5,0
3.59,999999.99999637,3.59,0.5,0
3.6,999999.99999637,3.6,0.5,0
3.61,999999.99999637,3.61,0.5,0
3.62,999999.99999637,3.62,0.5,0
3.63,999999.99999637,3.63,0.5,0
3.64,999999.99999637,3.64,0.5,0
3.65,999999.99999637,3.65,0.5,0
3.66,999999.99999637,3.66,0.5,0
3.67,999999.99999637,3.67,0.5,0
3.68,999999.99999637,3.68,0.5,0
3.69,999999.99999637,3.69,0.5,0
3.7,999999.99999637,3.7,0.5,0
3.71,999999.99999637,3.71,0.5,0
3.72,999999.99999637,3.72,0.5,0
3.73,999999.99999637,3.73,0.5,0
3.74,999999.99999637,3.74,0.5,0
3.75,999999.99999637,3.75,0.5,0
3.76,999999.99999637,3.76,0.5,0
3.77,999999.99999637,3.77,0.5,0
3.78,999999.99999637,3.78,0.5,0
3.79,999999.99999637,3.79,0.5,0
3.8,999999.99999637,3.8,0.5,0
3.81,999999.99999636,3.81,0.5,0
3.82,999999.99999636,3.82,0.5,0
3.83,999999.99999636,3.83,0.5,0
3.84,999999.99999636,3.84,0.5,0
3.85,999999.99999636,3.85,0.5,0
3.86,999999.99999636,3.86,0.5,0
3.87,999999.99999636,3.87,0.5,0
3.88,999999.99999636,3.88,0.5,0
3.89,999999.99999636,3.89,0.5,0
3.9,999999.99999636,3.9,0.5,0
3.91,999999.99999636,3.91,0.5,0
3.92,999999.99999636,3.92,0.5,0
3.93,999999.99999636,3.93,0.5,0
3.94,999999.99999636,3.94,0.5,0
3.95,999999.99999636,3.95,0.5,0
3.96,999999.99999636,3.96,0.5,0
3.97,999999.99999636,3.97,0.5,0
3.98,999999.99999636,3.98,0.5,0
3.99,999999.99999636,3.99,0.5,0
4,999999.99999636,4,0.5,0
