x,superficial_u
3.9800498753117206,1.0000000000000007
3.9900249376558605,1.0000000000000007
4.0,1.0000000000000007
3.3017456359102244,1.0000000000000004
3.311720698254364,1.0000000000000004
3.321695760598504,1.0000000000000004
3.3316708229426433,1.0000000000000004
3.341645885286783,1.0000000000000004
3.3516209476309227,1.0000000000000007
3.361596009975062,1.0000000000000007
3.371571072319202,1.0000000000000007
3.3815461346633415,1.0000000000000007
3.3915211970074814,1.0000000000000007
3.401496259351621,1.0000000000000007
3.4114713216957604,1.0000000000000007
3.4214463840399003,1.0000000000000007
3.43142144638404,1.0000000000000007
3.4413965087281797,1.0000000000000007
3.451371571072319,1.0000000000000007
3.4613466334164587,1.0000000000000007
3.4713216957605986,1.0000000000000007
3.481296758104738,1.0000000000000007
3.491271820448878,1.0000000000000007
3.5012468827930174,1.0000000000000007
3.511221945137157,1.0000000000000007
3.521197007481297,1.0000000000000007
3.5311720698254363,1.0000000000000007
3.541147132169576,1.0000000000000007
3.5511221945137157,1.0000000000000007
3.561097256857855,1.0000000000000007
3.571072319201995,1.0000000000000007
3.5810473815461346,1.0000000000000007
3.5910224438902745,1.0000000000000007
