id,pressure,x,y,z
2.9,-3437.5787511813,2.9,0.5,0
2.91,-3662.5832512486,2.91,0.5,0
2.92,-3662.5832512486,2.92,0.5,0
2.93,-3662.5832512486,2.93,0.5,0
2.94,-3662.5832512486,2.94,0.5,0
2.95,-3662.5832512486,2.95,0.5,0
2.96,-3887.5877513154,2.96,0.5,0
2.97,-3887.5877513154,2.97,0.5,0
2.98,-3887.5877513154,2.98,0.5,0
2.99,-3887.5877513154,2.99,0.5,0
3,-3887.5877513154,3,0.5,0
3.01,6.0391176981821e-12,3.01,0.5,0
3.02,6.0391176981821e-12,3.02,0.5,0
3.03,6.0391176981821e-12,3.03,0.5,0
3.04,6.0391176981821e-12,3.04,0.5,0
3.05,6.0391176981821e-12,3.05,0.5,0
3.06,4.98177031756e-12,3.06,0.5,0
3.07,4.98177031756e-12,3.07,0.5,0
3.08,4.98177031756e-12,3.08,0.5,0
3.09,4.98177031756e-12,3.09,0.5,0
3.1,4.98177031756e-12,3.1,0.5,0
3.11,3.7771228552895e-12,3.11,0.5,0
3.12,3.7771228552895e-12,3.12,0.5,0
3.13,3.7771228552895e-12,3.13,0.5,0
3.14,3.7771228552895e-12,3.14,0.5,0
3.15,3.7771228552895e-12,3.15,0.5,0
3.16,2.6979986664986e-12,3.16,0.5,0
3.17,2.6979986664986e-12,3.17,0.5,0
3.18,2.6979986664986e-12,3.18,0.5,0
3.19,2.6979986664986e-12,3.19,0.5,0
3.2,2.6979986664986e-12,3.2,0.5,0
3.21,1.8102544117997e-12,3.21,0.5,0
3.22,1.8102544117997e-12,3.22,0.5,0
3.23,1.8102544117997e-12,3.23,0.5,0
3.24,1.8102544117997e-12,3.24,0.5,0
3.25,1.8102544117997e-12,3.25,0.5,0
3.26,1.1884987466526e-12,3.26,0.5,0
3.27,1.1884987466526e-12,3.27,0.5,0
3.28,1.1884987466526e-12,3.28,0.5,0
3.29,1.1884987466526e-12,3.29,0.5,0
3.3,1.1884987466526e-12,3.3,0.5,0
3.31,7.9787389723505e-13,3.31,0.5,0
3.32,7.9787389723505e-13,3.32,0.5,0
3.33,7.9787389723505e-13,3.33,0.5,0
3.34,7.9787389723505e-13,3.34,0.5,0
3.35,7.9787389723505e-13,3.35,0.5,0
3.36,4.2165463181396e-13,3.36,0.5,0
3.37,4.2165463181396e-13,3.37,0.5,0
3.38,4.2165463181396e-13,3.38,0.5,0
3.39,4.2165463181396e-13,3.39,0.5,0
3.4,4.2165463181396e-13,3.4,0.5,0
3.41,2.3344026077792e-13,3.41,0.5,0
3.42,2.3344026077792e-13,3.42,0.5,0
3.43,2.3344026077792e-13,3.43,0.5,0
3.44,2.3344026077792e-13,3.44,0.5,0
3.45,2.3344026077792e-13,3.45,0.5,0
3.46,4.720678574157e-14,3.46,0.5,0
3.47,4.720678574157e-14,3.47,0.5,0
3.48,4.720678574157e-14,3.48,0.5,0
3.49,4.720678574157e-14,3.49,0.5,0
3.5,4.720678574157e-14,3.5,0.5,0
3.51,-7.7900555544442e-15,3.51,0.5,0
3.52,-7.7900555544442e-15,3.52,0.5,0
3.53,-7.7900555544442e-15,3.53,0.5,0
3.54,-7.7900555544442e-15,3.54,0.5,0
3.55,-7.7900555544442e-15,3.55,0.5,0
3.56,6.4513719256043e-14,3.56,0.5,0
3.57,6.4513719256043e-14,3.57,0.5,0
3.58,6.4513719256043e-14,3.58,0.5,0
3.59,6.4513719256043e-14,3.59,0.5,0
3.6,6.4513719256043e-14,3.6,0.5,0
3.61,-3.560421855968e-14,3.61,0.5,0
3.62,-3.560421855968e-14,3.62,0.5,0
3.63,-3.560421855968e-14,3.63,0.5,0
3.64,-3.560421855968e-14,3.64,0.5,0
3.65,-3.560421855968e-14,3.65,0.5,0
3.66,-1.3582446609697e-14,3.66,0.5,0
3.67,-1.3582446609697e-14,3.67,0.5,0
3.68,-1.3582446609697e-14,3.68,0.5,0
3.69,-1.3582446609697e-14,3.69,0.5,0
3.7,-1.3582446609697e-14,3.7,0.5,0
3.71,-5.266272320025e-14,3.71,0.5,0
3.72,-5.266272320025e-14,3.72,0.5,0
3.73,-5.266272320025e-14,3.73,0.5,0
3.74,-5.266272320025e-14,3.74,0.5,0
3.75,-5.266272320025e-14,3.75,0.5,0
3.76,-9.2262505770251e-14,3.76,0.5,0
3.77,-9.2262505770251e-14,3.77,0.5,0
3.78,-9.2262505770251e-14,3.78,0.5,0
3.79,-9.2262505770251e-14,3.79,0.5,0
3.8,-9.2262505770251e-14,3.8,0.5,0
3.81,-2.244034275705e-15,3.81,0.5,0
3.82,-2.244034275705e-15,3.82,0.5,0
3.83,-2.244034275705e-15,3.83,0.5,0
3.84,-2.244034275705e-15,3.84,0.5,0
3.85,-2.244034275705e-15,3.85,0.5,0
3.86,1.728660697367e-14,3.86,0.5,0
3.87,1.728660697367e-14,3.87,0.5,0
3.88,1.728660697367e-14,3.88,0.5,0
3.89,1.728660697367e-14,3.89,0.5,0
3.9,1.728660697367e-14,3.9,0.5,0
3.91,6.1931081475178e-14,3.91,0.5,0
3.92,6.1931081475178e-14,3.92,0.5,0
3.93,6.1931081475178e-14,3.93,0.5,0
3.94,6.1931081475178e-14,3.94,0.5,0
3.95,6.1931081475178e-14,3.95,0.5,0
3.96,6.5267645130743e-14,3.96,0.5,0
3.97,6.5267645130743e-14,3.97,0.5,0
3.98,6.5267645130743e-14,3.98,0.5,0
3.99,6.5267645130743e-14,3.99,0.5,0
4,6.5267645130743e-14,4,0.5,0
